source,target
283824663,193968239
283824663,15035323
283824663,256964232
283824663,105669501
283824663,53252614
283824663,11673662
283824663,5660312
283824663,67175124
283824663,826480826
283824663,106834295
283824663,33920667
283824663,122759220
283824663,48761924
283824663,44513878
283824663,105161635
283824663,44145969
283824663,119480392
283824663,358905141
283824663,167760471
283824663,45571759
283824663,361468994
283824663,68206034
283824663,16886925
283824663,24209476
283824663,31270821
283824663,27694750
283824663,110866731
283824663,601225689
283824663,161128380
283824663,879161563
283824663,16379892
283824663,1166656939
283824663,218634414
283824663,19053307
283824663,15645871
283824663,215683551
283824663,27453762
283824663,21410757
283824663,240527238
283824663,228030588
283824663,739968648
283824663,7792302
283824663,207323988
283824663,84699037
283824663,15209135
283824663,19478383
283824663,29130296
283824663,115599286
283824663,478930404
283824663,50294938
283824663,1241887428
283824663,7458942
283824663,18539631
283824663,970942356
283824663,14579415
283824663,25058557
283824663,224539468
283824663,406119663
283824663,280826651
283824663,65577676
283824663,65589378
283824663,46476526
283824663,14448173
283824663,361859989
283824663,39651447
283824663,293338829
283824663,112874216
283824663,220760593
283824663,15177871
283824663,316607724
283824663,555307309
283824663,189554197
283824663,14238762
283824663,16711026
283824663,8447862
283824663,97486299
283824663,15948159
283824663,20787981
283824663,20515090
283824663,21166399
283824663,235140283
283824663,112479899
283824663,38804737
283824663,18521687
283824663,23135992
283824663,86007399
283824663,20192882
283824663,20414217
283824663,19068720
283824663,99427640
283824663,133128555
283824663,21375629
283824663,813286
2855105544,33923443
2855105544,2790241385
2855105544,617853906
2855105544,2486034890
2855105544,128938832
285707150,2592025530
285707150,94861184
285707150,364438253
285707150,813286
285707150,325374833
285707150,26928955
285707150,35415477
285707150,17467699
285707150,245499504
285707150,15932734
285707150,26644478
285721867,20169430
285721867,123275493
285721867,27216496
2860884496,38232012
2860884496,52089472
2860884496,107523645
2860884496,16506355
2860884496,85332821
2860884496,35415477
2860884496,477485439
2860884496,813286
2864978560,234470696
2864978560,2884912787
2864978560,569683254
2864978560,33923443
2864978560,1169574008
2864978560,15400055
2864978560,207323988
2864978560,76966092
2864978560,107523645
2864978560,47336979
2864978560,45454350
2864978560,2882280078
2864978560,481376138
2864978560,3044567841
2864978560,2344060152
2864978560,2571130970
2864978560,53210455
2864978560,123275493
2864978560,611530014
2864978560,46476526
2864978560,15209135
2864978560,146714531
2864978560,17881816
2864978560,166353732
2864978560,730068464
2864978560,243839619
2864978560,20787981
2864978560,2666961692
2864978560,77128292
2864978560,280678037
2864978560,223613994
2864978560,1621500241
2864978560,234483393
2864978560,3063748359
2864978560,2914078585
2864978560,182384817
2864978560,87403396
2864978560,564887075
2864978560,1446389574
2864978560,1911173635
2864978560,2325351036
2864978560,358464377
2864978560,2593563955
2864978560,106834295
2864978560,2309156653
2864978560,1963497242
2864978560,270481972
2864978560,16548435
2864978560,14641650
2864978560,813286
2864978560,15439395
287036964,1636703713
2871959037,2418455418
2871959037,2206993352
2871959037,27689265
2871959037,2830124663
2871959037,184508635
2871959037,19754094
2871959037,594616066
2871959037,624109010
2871959037,2924528414
2871959037,14677117
2873301816,1318181868
2873301816,279144280
2873301816,2317241800
2873301816,411148247
2873301816,754556
2873301816,68721442
2873301816,16132791
2873301816,118131986
2873301816,2317835287
2873301816,2888860805
2873301816,3161779680
2873301816,390905408
2873301816,47708829
2873301816,14238762
2873301816,15694204
2873301816,14935192
2873301816,228030588
2873301816,361859989
2873301816,354582942
2873301816,13339272
2873301816,105669501
2873301816,35563232
2873301816,119480392
2873301816,84699037
2873301816,14051156
2873301816,413483863
2873301816,15948159
2873301816,15645871
2873301816,601225689
2873301816,110866731
2873301816,220482647
2873301816,1969630836
2873301816,728938712
2873301816,14144475
2873301816,361468994
2873301816,224539468
2873301816,57719445
2873301816,27694750
2873301816,330502336
2873301816,886882542
2873301816,572157338
2873301816,293222471
2873301816,67175124
2873301816,1359561
2873301816,169364387
2873301816,320632698
2873301816,106834295
2873301816,615566756
2873301816,26692656
2873301816,485475104
2873301816,451429617
2873301816,244992278
2873301816,14482540
2873301816,99427640
2873301816,207323988
2873301816,15073044
2873301816,15825852
2873301816,220760593
2873301816,942868836
2873301816,55434962
2873301816,16711026
2873301816,408778397
2873301816,167760471
2873301816,15444539
2873301816,410795094
2873301816,226390248
2873301816,35045870
2873301816,1222585274
2873301816,115599286
2873301816,55121922
2873301816,18150701
2873301816,1322100966
2873301816,16943688
2873301816,820205892
2873301816,720567793
2873301816,36032320
2873301816,20468205
2873301816,175743717
2873301816,47336979
2873301816,34000178
2873301816,68206034
2873301816,20192882
2873301816,168708565
2873301816,1108695031
2873301816,23589319
2873301816,17072206
2873301816,921759169
2873301816,2532780836
2873301816,1944668035
2873301816,14304650
2873301816,53757167
2873301816,100370559
2873301816,1610028210
2873301816,428567107
2873301816,47017660
2873301816,127030142
2873301816,18164805
2873301816,1554772885
2873301816,47503235
2873301816,50815971
2873301816,1654022383
2873301816,2581116288
2873301816,1446389574
2873301816,2486034890
2873301816,2312307308
2873301816,437143250
2873301816,2396930972
2873301816,1901371944
2873301816,1279790160
2873301816,234470696
2873301816,2908646959
2873301816,2860720757
2873301816,2803724323
2873301816,2441381773
2873301816,17944711
2873301816,1599684787
2873301816,1256204010
2873301816,3202621383
2873301816,268970897
2873301816,172359524
2873301816,106332067
2873301816,2833236600
2873301816,94016470
2873301816,555625224
2873301816,237796056
2873301816,756663138
2873301816,2235082016
2873301816,18521687
2873301816,2572844671
2873301816,2278175204
2873301816,53649036
2873301816,283824663
2873301816,1888659198
2873301816,16264803
2873301816,45571759
2873301816,1931811601
2873301816,20414217
2873301816,866504532
2873301816,19068720
2873301816,33345091
2873301816,611530014
2873301816,739968648
2873301816,97486299
2873301816,508904353
2873301816,25521823
2873301816,139510761
2873301816,316042041
2873301816,52740347
2873301816,65578284
2873301816,16814500
2873301816,2289894584
2873301816,346836110
2874446142,481376138
2874446142,569015256
2874446142,39651447
2874446142,14886375
2874446142,76348185
2874446142,9027872
2874446142,540812894
2874446142,3107900580
2874446142,921759169
2874446142,33098495
2875338939,18336459
2875338939,113924568
2875338939,25561679
2875338939,26928955
2875338939,525422975
2875338939,19551063
2875338939,728871750
2875338939,122999170
2875338939,75587044
2875338939,52089472
2875338939,35415477
2875338939,15743206
288320142,714295051
288320142,72154767
288320142,17064644
288320142,30661155
288320142,30160168
288320142,1058508925
288320142,18040878
288320142,167760471
288320142,87403396
288320142,324741602
288320142,15948159
288320142,13339272
288320142,83234555
288320142,5660312
288320142,16943688
288320142,14935192
288320142,35045870
288320142,44145969
288320142,19068720
288320142,432113274
288320142,2379329210
288320142,207323988
288320142,1131834690
288320142,1610028210
288320142,2469393056
288320142,47017660
288320142,228030588
288320142,172359524
2883376749,5660312
2883376749,1117901
2883376749,97716631
2887201159,104856942
2887201159,205957912
2887201159,615745931
2887201159,2757611915
2887201159,2884383811
2887201159,813286
289273221,361859989
289273221,390905408
289273221,401525763
289273221,50294938
289273221,1732624986
289273221,570266167
289273221,31891798
289273221,2256965582
289273221,39651447
289273221,361468994
289273221,55848336
289273221,388904739
289273221,2416860835
289273221,1901371944
289273221,1637352720
289273221,2594392650
289273221,3142633907
289273221,2473597250
289273221,2617487892
289273221,3289582968
289273221,340191245
289427528,16548435
289427528,16957613
289427528,14738804
289427528,2209592418
289427528,1256204010
289427528,467066383
289427528,50815971
289427528,34000178
289427528,33923443
289427528,19721592
289427528,50294938
289427528,96564060
289427528,19068720
289427528,114747177
289427528,11673662
289427528,284241195
289427528,478042067
289427528,16814500
289427528,2201782562
289427528,134513525
289427528,3035837066
289427528,444240428
289427528,2757541958
289427528,3145816476
289427528,58559649
289427528,45571759
289427528,210684204
289427528,3153734138
289427528,65001149
289427528,2256965582
289427528,23135992
289427528,65577676
289427528,65589378
289427528,167760471
289427528,112874216
289427528,820205892
289427528,14297098
289427528,30349066
289427528,2298901963
289427528,118601210
289427528,2396930972
289427528,485475104
289427528,175743717
289427528,2260965776
289427528,48088063
289427528,228030588
289427528,15120121
289427528,53757167
289427528,17538349
289427528,1359561
289427528,47017660
289427528,1036578944
289427528,15645871
289427528,390905408
289427528,320632698
289427528,817299308
289427528,64828599
289427528,105669501
289427528,510382195
289427528,99427640
289427528,36032320
289427528,42741029
289427528,451429617
289427528,90031275
289427528,555136170
289427528,13339272
289427528,21166399
289427528,219496700
289427528,33098495
289427528,112479899
2894844952,53978268
2894844952,20414217
2894844952,512604060
2894844952,728938712
2894844952,19074827
2894844952,15743206
2894844952,35415477
2897242945,16795628
2897242945,100387000
2897242945,310050525
2897242945,1725639270
2897242945,826633178
290006296,148354080
290006296,540812894
290006296,19927627
290006296,813286
290006296,14123751
290006296,15439395
2901160079,20192882
2901160079,35523686
2901160079,19478383
2901160079,41792496
2901160079,17986973
2901160079,35823189
2901160079,29130296
2901160079,16074627
2901160079,184259806
2901160079,2412406063
2901160079,75356470
2901160079,15793787
2901160079,240694705
2901160079,218634414
2901160079,315002750
2901160079,161128380
2901160079,14941706
2901160079,2686353036
2901160079,2697572672
2901160079,124334429
2901160079,15444539
2901160079,1010571
2901160079,3937914677
2901160079,36167622
2901160079,2977739695
2901160079,27694750
2901160079,3590410692
2901160079,18521687
2901160079,2796132364
2901160079,132562278
2901160079,20414217
2901160079,50815971
2901160079,31891798
2901160079,370090757
2901160079,34000178
2901160079,20515090
2901160079,207323988
2901160079,55121922
2901160079,354582942
2901160079,39166602
2901160079,18149467
2901160079,16711026
2901160079,39651447
2901160079,33098495
2901160079,720567793
2901160079,90031275
2901160079,189554197
2901160079,40025354
2901160079,361468994
2901160079,358905141
2901160079,44145969
2901160079,112874216
2901160079,2486034890
2901160079,68206034
2901160079,35045870
2901160079,18164805
2901160079,75983963
2901160079,16578972
2901160079,570266167
2901160079,14636086
2901160079,47503235
2901160079,76689333
2901160079,20254407
2901160079,153492935
2901160079,408778397
2901160079,14144475
2901160079,2899406207
2901160079,2803724323
2901160079,14641650
2901160079,123275493
2901160079,259790447
2901160079,15948159
2901160079,105669501
2901160079,22216521
2901160079,14579415
2901160079,2846061576
2901160079,14238762
2901160079,2225995386
2901160079,390905408
2901160079,16548435
2901160079,42417984
2901160079,240527238
2901160079,868637460
2901160079,1446389574
2901160079,284241195
2901160079,134513525
2901160079,234483393
2901160079,46476526
2901160079,97486299
2901160079,826480826
2901160079,14304650
2901160079,13339272
2902062601,40458523
2902062601,878172186
2902062601,1108695031
2902062601,27337338
2902062601,27497287
2902062601,467066383
2902062601,505024955
2902062601,2541651678
2902062601,3150730052
2902062601,1599684787
2902062601,237796056
2902062601,17944711
2902062601,2761723447
2902062601,2291196909
2902062601,168708565
2902062601,3418689719
2902062601,167760471
2902062601,26928955
2902062601,67175124
2902062601,14205283
2902062601,135421237
2902062601,2649248952
2902062601,3305027733
2902062601,21036146
2902062601,1892973270
2902062601,72280227
2902062601,3330392944
2902062601,20254407
2902062601,235744219
2902062601,106834295
2902062601,2833236600
2902062601,2433374941
2902062601,19939596
2902062601,634015776
2902062601,2328196453
2902062601,2698474596
2902062601,2908646959
2902062601,2949322007
2902062601,905235524
2902062601,3345508155
2902062601,2904348391
2902062601,30546880
2902062601,2613744325
2902062601,133226044
2902062601,77764939
2902062601,1901371944
